Day,Solar Irradiance (W/m²),Panel Area (m²),Efficiency (%),Sunlight Hours (hrs),Energy Output (kWh)
1466,814.4636116581668,15,15.2248382924747,7.649506454922873,14.228170108506271
1467,1093.152255266395,15,15.933794646242426,4.072856123727911,10.641190020487052
1468,922.0723882168612,15,19.804605629408503,5.466246879485961,14.973099730841726
1469,1061.2260351011778,15,16.486594587117484,6.915481172388653,18.14899232194361
1470,1034.715645217482,15,21.00311373033681,5.708624164598698,18.609187446327873
1471,970.1048782960004,15,15.410136213970947,4.099337629920058,9.19242540448167
1472,1021.5347627753979,15,16.508373879499022,4.263923612464852,10.785943009046441
1473,1063.5546683904045,15,21.98992173939548,6.594549476553155,23.134487979815827
1474,921.2420964953099,15,18.03153271810755,7.859458397621198,19.58349934138218
1475,898.1099484689717,15,19.920759644812506,6.207454543337995,16.658665570279048
1476,1000.2780156690754,15,16.278641341999094,6.027031272095076,14.720873561329775
1477,1042.3537825823776,15,19.269081144898763,5.273300852225069,15.887295039621655
1478,1028.6855404329847,15,20.082742478585928,5.026762695464253,15.57705298351488
1479,1039.3440946575904,15,17.201336451065572,4.083939927025138,10.951967531718985
1480,930.6749944438799,15,20.802279783831146,5.091819470561885,14.786767185199764
1481,1045.3502648525064,15,19.22392304930598,5.79644176346101,17.47256194871067
1482,836.0627166111825,15,17.72386106730521,4.7917991321958,10.650918403590193
1483,963.3467293882549,15,18.90349675340211,4.349391953925717,11.880769771271147
1484,801.7275981494365,15,19.03732593205147,6.87091146901841,15.730350185838399
1485,897.3757489700811,15,16.158747048857062,7.5784810762722685,16.483728049458133
1486,909.9384604614194,15,17.819126589068762,7.747088278748342,18.84205203315195
1487,918.8518074827766,15,17.40401411613645,6.471994913987958,15.524739700983844
1488,1008.6401620069587,15,17.806319058053884,4.211098330397127,11.34480536252759
1489,916.5674303811037,15,20.327774119396807,6.963450519847093,19.461217217113024
1490,934.6080867867593,15,18.37776885226671,4.440381221047545,11.440205761917912
1491,871.2632392622983,15,21.58221307267485,6.678992470751296,18.838554644800833
1492,911.975537488802,15,17.055734893509054,7.117463342991503,16.606194648943895
1493,868.1808881789455,15,17.909925047994502,6.903458843305891,16.101338809155507
1494,821.9587771305331,15,20.50869767335329,7.807535223044523,19.74209928225462
1495,981.0345780144133,15,18.82217215324525,6.9525851378695585,19.257133052423356
1496,1000.4638395665049,15,18.829197024971133,6.772839111927234,19.137941127288137
1497,985.8471038028844,15,15.373381141036285,5.04697268873241,11.473638779610084
1498,939.0482131401717,15,17.79019763902919,7.699074745743607,19.292941992232223
1499,913.9357340537689,15,16.895136126952128,4.718175483176667,10.928050722366963
1500,1059.0000948715476,15,21.995345859817807,7.619586445892505,26.62253789973138
1501,955.7245355408654,15,17.158485494426174,5.250650173383642,12.915642952135492
1502,943.7545632889193,15,21.191475743557042,4.520654375510675,13.561659295029788
1503,807.6926197419307,15,19.73363614528334,7.306732109084683,17.468985113819585
1504,902.3743482878469,15,17.386414864344633,4.009981814403316,9.436923654315095
1505,914.0586856357571,15,18.804740648618864,7.328353270723323,18.89466010018935
1506,919.6468342690702,15,20.883751159644355,5.049247368183904,14.546131078154064
1507,974.0517107681997,15,21.183578086216382,7.538885091022485,23.333490699172966
1508,960.0807640180635,15,16.122757125043016,6.7659167289663165,15.709594953761044
1509,982.3715278380334,15,17.377011988457188,6.66473333140236,17.06573131368931
1510,1029.4649784626386,15,17.346562261495002,5.4612782526593735,14.6288625582235
1511,1043.895721614828,15,15.294313572531612,4.237611895563084,10.148446015594562
1512,1015.4369228679483,15,19.187664318963275,7.320292392822309,21.394135909997782
1513,1086.6571087864804,15,20.983740370945316,4.683615180706112,16.01946078481218
1514,805.4697748029084,15,17.671020714778624,5.489034567579009,11.719203859358883
1515,858.7333957050638,15,20.18025161488924,6.401418742036327,16.63996565977209
1516,802.2688624934426,15,19.39390289520518,5.929014954242486,13.837542199757774
1517,994.2424142463809,15,17.629541148451004,4.794642540685272,12.606101176305147
1518,1069.409164684996,15,15.98741859644608,4.562465427529135,11.700733651399652
1519,873.0446889728898,15,19.96526696943177,4.492985089001163,11.747293861933914
1520,1078.110363438892,15,20.981956182588682,7.452031525996803,25.285709204452306
1521,818.0802170868683,15,19.800981446810443,4.1262381962453345,10.026010647700483
1522,1080.3308080416543,15,15.125149388243727,7.908057038399577,19.38284335987751
1523,905.4868061718903,15,16.51363026073694,4.794114761541657,10.752869327976322
1524,830.4262485347649,15,15.486359894184723,4.441289187516313,8.567433210574356
1525,945.7615277558978,15,18.992702697033586,6.3078866191071805,16.9958758946486
1526,877.0329703161524,15,20.295343751882886,4.319943831762787,11.534046311522602
1527,885.4618705885769,15,15.774054309480617,6.40981305265438,13.429190002554563
1528,892.186989477886,15,20.868364744153695,7.402506579254453,20.673517008898102
1529,1040.907769349799,15,18.88856284876838,4.191592085869699,12.36179212976409
1530,961.7483830025764,15,19.829783084992073,7.1994744181141765,20.59545923620296
1531,893.3923097468011,15,21.799812940260523,5.577909763928474,16.295125893160858
1532,983.1001349932756,15,15.585766917733881,4.63796253532484,10.659686396307363
1533,1014.845202266958,15,21.308568160844523,4.704385921069836,15.2597799709485
1534,881.7872002200602,15,15.882718871911866,7.675058174776905,16.123583621812376
1535,924.0647304576055,15,17.750711646456775,4.442423007762658,10.93023079677553
1536,836.5658280010842,15,20.9600708743178,7.467131148462628,19.639838198395065
1537,854.3448048604041,15,21.34377965716508,6.176978483934459,16.895531537834856
1538,1004.3353561894949,15,18.544601714816018,4.156224715265756,11.611452279977144
1539,854.4315043086881,15,19.158732467927976,5.857904582869353,14.383930584594966
1540,957.549015100118,15,19.9570313421899,7.269798057905202,20.838696975394342
1541,1012.7138785167298,15,20.829310679168998,6.904811150556402,21.847649681636472
1542,832.0630769284231,15,15.850578186763663,5.955129670738872,11.781045703568614
1543,970.193665888671,15,20.670485157604595,7.440199518784868,22.38128131180411
1544,876.9688351104091,15,18.368933053581316,4.481459047120919,10.828761349064337
1545,1088.8780625712739,15,18.15436397575718,7.639764213569475,22.65330126942771
1546,945.0636940159774,15,17.96729826397899,7.385764833933395,18.81181032526861
1547,1041.7977649325474,15,18.564481096722297,6.833107302628944,19.823290056721245
1548,965.0679626468785,15,21.615353873762224,7.2715509685149975,22.752994411750752
1549,813.0237598564457,15,18.83742640954506,6.175262027370664,14.186375649346797
1550,989.9454126782067,15,21.672242767841976,6.700649716390668,21.563699882216202
1551,1085.4210026619971,15,16.262030914309484,6.242392282831116,16.527810288137463
1552,980.4835460438994,15,20.06895185182843,5.421714122031798,16.002685651778403
1553,1045.756657828037,15,20.68567677026123,6.27544318944471,20.362731455539706
1554,1065.2619390045224,15,19.753901819344033,5.029861330127703,15.876565968954598
1555,868.4239315846797,15,19.248455961585783,5.7611166833631415,14.445268251555296
1556,863.6134519724679,15,18.953689467603276,5.123101629040972,12.578747220181187
1557,983.2942966552976,15,21.026513378050872,4.4915511578455565,13.929591921720155
1558,923.3085409420114,15,20.7515261801515,5.287447425559625,15.196172566498932
1559,1051.9583908600162,15,15.856021048264196,7.407948872739082,18.53454849980712
1560,1070.0069370194033,15,20.940113599216147,5.524323082569223,18.566752812809003
1561,906.0264137908155,15,17.898480336083097,6.992014595875476,17.007896457719024
1562,871.0611676923446,15,16.775877809970677,4.7007914169526455,10.303769803035408
1563,1034.1576545731587,15,21.08837997609748,5.6976766366705665,18.638846253065132
1564,882.4418106644408,15,18.024173597436192,4.459424277340706,10.639261698706207
1565,1046.7842955541034,15,20.658552831237717,4.554484253469958,14.773641548991558
1566,927.1214760946289,15,16.84382528369091,6.469745519560277,15.15499602600181
1567,1000.2649697874411,15,15.027505249955524,6.429927269796044,14.49770530684779
1568,828.6605941504005,15,18.46821435032061,4.853487629419449,11.14157991419581
1569,987.1577974029719,15,15.70159779650019,5.897692777155195,13.712095628967546
1570,935.5303036211687,15,20.28063168867437,7.453224667911792,21.21166743412371
1571,975.9825389526422,15,16.93252595248587,4.696806034705931,11.64280656879687
1572,850.4042623234591,15,18.105519526224352,4.076842132294059,9.415677459169572
1573,1021.0621234832546,15,15.60923495564088,6.607980562654289,15.797697733307592
1574,1058.8391232629685,15,17.006614739130768,4.21399283235474,11.382375399759573
1575,865.0219400272326,15,20.470431702810004,7.919760954289783,21.035723652457587
1576,828.7143666560485,15,16.061115383316235,6.438481135195524,12.854502011404389
1577,807.0915758139009,15,19.530116927888702,5.881585411375889,13.906355420296629
1578,992.5914501329798,15,21.42198096963151,5.719970160097227,18.243794909195945
1579,982.1282108266342,15,19.75885731830404,6.292282634067726,18.315951801462575
1580,964.0092238142211,15,20.677151825045588,4.36249774688086,13.043627288538165
1581,869.5841288347926,15,15.76280140512741,7.720076235277983,15.872957616957754
1582,917.2717987716544,15,16.755122782014382,6.502568274207511,14.990697344141443
1583,978.3429005558519,15,21.261771965684137,4.735913990443635,14.776977750491264
1584,949.0300576577508,15,20.005739295326624,6.250324215058651,17.80034325651749
1585,1096.335656064466,15,19.476876784641178,4.533026023332047,14.519187944154094
1586,840.93192576702,15,19.6463671528519,4.0702108702332485,10.08675019703712
1587,1008.5433662142782,15,17.899403880132503,6.522067940855992,17.66077356263795
1588,921.2956304312877,15,15.311896421323572,6.593933367480512,13.952878333399497
1589,928.4598844776845,15,20.491090794495104,6.334786331213662,18.07804452894051
1590,1015.2793296974529,15,19.750992653507478,4.733932817440092,14.239273151248554
1591,1007.7308453973109,15,18.309631248789074,6.413719433979068,17.75110393240669
1592,1097.3767981106564,15,21.298317307577804,4.22604376369808,14.815841246533957
1593,838.5182868362376,15,17.35311765489569,6.436953422287689,14.04952609657458
1594,831.2328948152499,15,17.060252209618653,6.216068076430475,13.222549144355604
1595,1017.3016451386223,15,21.1095742755561,6.621019323356398,21.32776447171961
1596,973.5160751019228,15,20.578913583312897,7.581902423009575,22.78426486110994
1597,882.2481999679418,15,18.604858674538413,7.401432420958146,18.22318120044745
1598,823.825810696696,15,15.91514317620495,7.9226167662501545,15.5813775899846
1599,825.6974748789291,15,16.505500300255367,7.904964131746301,16.15997974224484
1600,1068.2572623992355,15,19.593595932861646,7.0892787734950105,22.2578553260136
1601,857.5601974156228,15,17.69528866488288,7.825678488710912,17.812936825923234
1602,897.0114686346562,15,20.8553123416618,7.4691355435564475,20.959276834977548
1603,867.9969206680964,15,21.64968506532543,6.910329799579891,19.47869249117506
1604,906.4988917495812,15,20.63945847692443,4.30153701857502,12.072035383059488
1605,820.827152823828,15,17.642817960968898,4.196199553079551,9.115217999730229
1606,955.7179372724811,15,20.52080500461997,7.350398270023081,21.62351346359368
1607,820.2837690776645,15,17.460091714294784,5.958623431486793,12.801116147224555
1608,1040.1069523467086,15,16.16970061435944,7.258426737499684,18.31107050994469
1609,870.1136245731299,15,15.233752434061001,5.2516730826208775,10.441714273171788
1610,962.0035743813532,15,17.70001698932714,5.590599433292051,14.279072678996654
1611,1064.0237262684375,15,21.324915125880974,6.800746884047728,23.14656201170679
1612,995.2632107141583,15,16.672906114289734,7.661306947728373,19.069678761740747
1613,959.8873359654006,15,16.44559215450849,4.351045897915544,10.3027865245606
1614,897.3001259346127,15,21.788745496687284,7.445912578538425,21.83630475374138
1615,899.9005739174594,15,15.175028789954144,7.172050899517461,14.691247477486824
1616,1000.846086559457,15,20.50047505275628,5.262157082919419,16.195198956741955
1617,1098.2418083663501,15,17.24958969018609,5.420866456526238,15.404113478948824
1618,998.5517569548135,15,15.262415698087615,4.1858459088876385,9.569039652024031
1619,967.3350252110074,15,21.424617781467084,4.062962444466872,12.630602360588535
1620,1019.1951530717738,15,15.977496311467085,5.908024505430916,14.431106198810252
1621,939.5616836851154,15,18.862454986079868,4.382158581989242,11.64938135806456
1622,818.0427027802356,15,16.918379452006835,4.7760072576608525,9.914960156762582
1623,968.689044763373,15,15.456349615292837,7.387068798106654,16.59031850186572
1624,1087.287585351614,15,15.349457399643654,6.28411356500181,15.731594415416447
1625,852.5908827072979,15,15.80889689185437,6.534529749064454,13.211369815789004
1626,1007.0014672461997,15,15.49956909722566,4.74991732332768,11.120569722368675
1627,860.2801065977169,15,20.32390680863946,7.314647217817678,19.18367107250736
1628,960.7483053419244,15,18.398963415984003,7.47191908975899,19.81191255613322
1629,829.0029348940159,15,17.400244639442857,6.093310374852173,13.18426676490002
1630,935.1112808774556,15,17.92858237092405,7.650231087514639,19.238670654847876
1631,1026.8489986685738,15,21.50262714900836,7.379314499818326,24.44023555889075
1632,904.2714572716947,15,21.37526268916703,6.925296706697752,20.078900497573176
1633,999.4735173461654,15,20.009735360858038,6.936303662774515,20.808079237717482
1634,1038.6349882369188,15,21.192776641951816,4.421573895803453,14.598860413106465
1635,1078.1533458438357,15,17.237536193113375,5.083344150782663,14.17086948791038
1636,870.3926245566361,15,17.667765282057978,4.267388879270705,9.843517176274906
1637,919.7947747427925,15,19.295985272979596,4.034724836905235,10.741454121815709
1638,845.7248039991252,15,19.36538163108085,4.633238125535641,11.382325697192387
1639,1097.7450506475125,15,18.371898866086386,7.52194873058776,22.7550168664982
1640,1078.1002903772887,15,17.804604939065673,4.959496236144206,14.279740944217592
1641,961.9871390841679,15,21.903262181260864,7.880615850366887,24.907462465163878
1642,1052.6099883129264,15,20.74786538282407,6.3891639982448245,20.930336141293907
1643,956.2873931816126,15,18.044861385216315,4.9490339505387615,12.810134006816543
1644,987.0757064008279,15,20.09104734067698,5.988523213936851,17.81410618750798
1645,826.737329634805,15,16.886931852767216,4.876379290800461,10.211911345141225
1646,1026.5811261490423,15,15.701185283661308,7.9358942327294955,19.18725485383084
1647,838.3140450905704,15,17.467017178869185,7.389059935619855,16.229529816433388
1648,1047.8202890757584,15,17.82080960086376,4.104955155129316,11.49777775465843
1649,1034.6084263011157,15,15.115759871924695,7.791104125869884,18.27663602119517
1650,1012.6234093228929,15,20.70354401145127,6.884260429211549,21.649167824833377
1651,810.8481141574287,15,17.51435381672427,4.329525008085113,9.22284991727218
1652,890.9385067835985,15,19.06292716046103,6.682550985305783,17.024362501299972
1653,878.9337709732529,15,15.517742310896692,6.587706791862741,13.477526903817143
1654,908.0409222414557,15,16.224977801254088,4.875154983230334,10.773807662019477
1655,826.2928240291516,15,21.22785607729292,7.0337868000303025,18.506341629029418
1656,1081.087346909319,15,19.260812695179606,4.348258813251869,13.581321723871946
1657,966.1406722137128,15,21.6519883511934,5.957780724924991,18.69450301498472
1658,891.6572931974071,15,21.99125024073922,4.039692828652352,11.881943667476627
1659,919.094455122285,15,17.60302080733166,7.874949955578986,19.11113190398505
1660,934.1607621514506,15,17.091621448582924,7.006254527107638,16.77961749392813
1661,980.1783000081851,15,21.008492386113677,4.635408304638624,14.317896697807566
1662,954.7038283089494,15,21.990279989262177,5.366696159805132,16.900427493271103
1663,1075.8175919643252,15,19.407488639627203,4.642249511232706,14.53877181925571
1664,949.0890448717491,15,20.565985057580654,7.066469856517259,20.689511952901853
1665,1097.6474044469937,15,20.47222101170692,4.235585301710861,14.276853654927091
1666,1055.4274873235288,15,17.48737795753683,7.361626622254857,20.38065525480444
1667,862.5531543072008,15,19.01989266179961,7.768785355342919,19.117817473255872
1668,1079.1785643931748,15,20.831398588849495,6.7065117712252,22.615161290368366
1669,834.9099193656428,15,19.81679713382739,4.851861800005737,12.041283050960201
1670,1045.2349125473575,15,15.148146697874267,5.440360383254204,12.920887292137387
1671,914.186988042974,15,17.356939682282736,5.908959499235725,14.064051955205882
1672,1063.3922961335209,15,16.011329876162236,6.418499088809015,16.39251757181604
1673,1060.4170070322352,15,16.630805484546272,6.67465235924675,17.656713835263044
1674,1041.7776200352864,15,21.33842634243928,6.216858861275531,20.73001796702423
1675,1037.0091308921185,15,15.258253022375378,5.4052556832874235,12.829061701861246
1676,891.4037417294122,15,16.538604983733467,7.563669122259612,16.72619317662493
1677,824.2757849153757,15,17.166985465667622,4.3255682320718325,9.181232960285133
1678,920.8940536295485,15,19.318188503764766,5.86502421697398,15.650821451393211
1679,852.0573544959526,15,18.73871183060106,7.102259353869923,17.009688030471214
1680,1008.4853266707385,15,16.5278863799737,4.243490661165604,10.609658668856623
1681,903.8299179613357,15,16.149687470562082,6.821340867245205,14.9352276372885
1682,1092.6830602579744,15,16.657586242172833,7.2788464910133,19.872847511724398
1683,992.2916232035996,15,18.51770738691159,6.643325194108209,18.310631106546758
1684,1046.7441690903083,15,16.898244499978425,4.051747569101424,10.750181067415516
1685,839.7574018225546,15,21.633217511254056,4.720548108528825,12.863485002204772
1686,1058.6043446817866,15,18.247056550001933,5.368452315567803,15.55488658973504
1687,1076.8271571540183,15,15.41157211581246,4.934760142552184,12.284295360800941
1688,946.1185756456807,15,20.104864840856433,7.850608560909709,22.39965398624343
1689,981.8758813252932,15,17.301917017462927,6.6063756564551745,16.834698438112188
1690,1029.4429402708986,15,19.574422524407733,5.187883829406282,15.680963349905118
1691,852.4515881781238,15,16.957160593662625,7.718789994661782,16.736449895911882
1692,950.7698229390328,15,18.99520619213324,6.9623767979047475,18.861150626478764
1693,919.5989083316939,15,20.405067533652254,5.138428847308168,14.462990126704197
1694,843.9121976486747,15,21.496061192421877,5.5155262776078215,15.00839913653166
1695,910.2603266874594,15,16.82789001103154,4.797715433215827,11.023538507328198
1696,820.451692815648,15,17.343998656992866,7.884295993063287,16.828926976105205
1697,807.743572084846,15,18.24986494200158,6.069185983560293,13.42007276679258
1698,840.5498867464469,15,21.490223864151922,7.584226749991938,20.549771703879117
1699,1088.9345334767522,15,21.3097079976746,5.385999084067391,18.747216889265456
1700,964.8588607685051,15,15.629147960704467,7.443366412389903,16.836807621487342
1701,1089.746648345966,15,15.923508780276675,4.215547393708656,10.972600036667863
1702,929.7493634990396,15,18.468564241314468,7.928361270097152,20.420845263251795
1703,893.5448399255779,15,15.746334909637964,7.648137468133211,16.141458722182737
1704,951.8425588520732,15,17.419066113440884,5.45281177910662,13.561313400434475
1705,931.8535065898731,15,16.038697647522344,7.098888661258309,15.914696762747726
1706,831.6994052785232,15,19.4522824859232,7.009031705895304,17.00929221633554
1707,992.2478944070618,15,21.646468022174133,7.605019188411727,24.501845858591015
1708,864.8114547528799,15,21.97713639206067,5.229019924515244,14.907475097694608
1709,985.8763864693489,15,17.626687927478404,5.862080021256598,15.280451324895436
1710,995.060327719446,15,19.193088459802286,7.459998450424212,21.370971879862473
1711,845.6074559385944,15,20.99387357466857,7.114317816540864,18.94462018431257
1712,818.4048881332004,15,15.822234509574688,5.573866874961117,10.826395361463959
1713,1034.228475820532,15,19.826950877363757,7.382900931648488,22.70861888535061
1714,937.9401271307961,15,17.861905632075477,4.187816156929606,10.524022648897619
1715,817.4491386516428,15,16.443023121961147,7.12818521185196,14.371848900141886
1716,1098.4598951509302,15,17.819275331232095,4.827063437734802,14.172566687104242
1717,817.33416829891,15,15.531722008754418,5.144483631295149,9.79607975724659
1718,1008.510568657566,15,19.86785004012514,5.972859374382375,17.951670817977185
1719,1095.103677579024,15,16.76919868123917,5.798938004279895,15.97376432172802
1720,871.7540312647777,15,17.179839515314146,6.082280427479524,13.66377700640598
1721,842.6748106061589,15,15.847569087690239,6.179102382688095,12.377681864135065
1722,836.4154818267286,15,21.05261379722924,5.326110764125987,14.067908647386346
1723,890.9825442702787,15,18.45410995497917,4.70091005206812,11.594058838132247
1724,830.313743303194,15,19.005028144504802,7.073924917149224,16.744124650887237
1725,1007.6484025082395,15,18.986028781663983,5.599904596348568,16.069969141782746
1726,818.6875394390188,15,17.873451801789393,6.023363449836236,13.220775855358394
1727,952.8266384449369,15,16.347709408066976,6.578786873404472,15.371203626575259
1728,1099.0090561558932,15,20.2159292394888,7.638551689226624,25.45641607810506
1729,1044.1910808518057,15,15.88939385750372,6.83021132456088,16.998582578853217
1730,984.5658314693032,15,15.727116531951673,4.181836902361538,9.712973735749083
1731,891.8760862359835,15,19.971015263175524,7.354241453592071,19.648699307863495
1732,987.1687508874916,15,16.46185914316389,7.957420060510076,19.396966868161712
1733,958.1124391734954,15,17.147409259469825,5.889940101485529,14.515002976937122
1734,927.8250151671115,15,18.32659226901218,7.878361345818403,20.094395706863835
1735,839.2131130220598,15,18.145459217106822,6.189314969372598,14.137547206216137
1736,1065.98126457214,15,19.960053875454996,5.838463983487799,18.63378779715559
1737,934.9353946463967,15,19.364022554103528,5.325619058909821,14.462339043860654
1738,858.3867535462296,15,19.51077313597306,6.630219503333356,16.656227800036135
1739,910.3278052631869,15,19.9983803145882,4.919281682100179,13.433388710117347
1740,924.2389257586781,15,17.048289091964257,4.419736874057618,10.446065159619884
1741,1048.2613686700622,15,17.256333182603314,4.108948410336856,11.149106042827599
1742,1020.0843141684206,15,18.06598423526888,5.1695204508610555,14.290229816610417
1743,1030.7914680924018,15,17.152235211234682,5.5830833286681525,14.806653309319268
1744,803.3093793285942,15,21.894565082796042,6.208306785124991,16.378856920157183
1745,924.8461994539284,15,20.698363484950008,5.170999300748026,14.848112987054472
1746,944.4032454905971,15,16.152582817792208,7.936238289541645,18.15956351772463
1747,805.757683046917,15,15.039159091173087,5.16698067296467,9.391957203200008
1748,877.9439626235103,15,15.299482877730876,5.763901553785635,11.613185473366324
1749,1028.0869469366405,15,16.708444157300477,4.413104662127601,11.37107026428289
1750,841.1329117186997,15,15.800039000857996,5.042506053348303,10.052184996498497
1751,960.5930394357774,15,18.733366804248003,4.193328559155964,11.31893127857833
1752,864.5605616051712,15,21.00596655909151,6.238034533749312,16.993276505361038
1753,803.636232393168,15,20.157251546392594,7.004258732529727,17.019400716193026
1754,872.3604372798625,15,16.50926344157533,4.782839257344271,10.332387932901668
1755,1092.762126473016,15,17.7950947921805,5.471643751264283,15.960078126181818
1756,1040.461133564897,15,18.555259466718944,4.066464906908642,11.776091765104082
1757,1087.8729932963101,15,20.671440946523347,7.358088222888848,24.82019540287425
1758,946.3562131779088,15,20.873851221743152,7.119854099726679,21.09694519555793
1759,832.9208596032511,15,21.368028183354433,4.2530161234971695,11.354198295580217
1760,964.3878466921079,15,18.564716753520127,5.459470437281645,14.661615767727055
1761,936.3132003679882,15,19.85992322505104,7.821146455397981,21.81525977463502
1762,1053.3071248218848,15,15.78260259863756,5.568108224315909,13.884574336624672
1763,829.4247742352734,15,18.957022719677873,6.104834706896064,14.398335947015505
1764,946.4723411065335,15,16.740842666297947,5.42097144404142,12.884086161932007
1765,845.0145994081953,15,18.022018195186277,6.384525552513047,14.584364997453006
1766,897.402778067018,15,19.438353558147035,7.912627502547289,20.704219678388366
1767,1021.2071232163399,15,16.798901564976468,7.990010013924788,20.560482560095565
1768,942.80543881063,15,15.365295404577328,7.098859912044764,15.425628161429993
1769,912.7664855437308,15,15.071636994861302,5.617244392081757,11.59136787835385
1770,918.3428835710106,15,15.15511674881165,5.977728803315953,12.47934003464466
1771,937.834030521796,15,15.058448162596388,5.426925312449222,11.496120560832638
1772,1035.504963151117,15,15.772485395905129,7.942298519617385,19.457622989481774
1773,1067.6254066820702,15,16.67642100199091,6.8310412233016145,18.243153655349424
1774,1086.6004059511783,15,16.548550599276094,5.7957257817340455,15.632517133099933
1775,1036.0710158765885,15,21.90757615925928,4.048461080438409,13.783676832835242
1776,894.6220687244038,15,17.142042736462603,6.081933657562193,13.990560642633557
1777,1006.4404118259627,15,15.891945483515794,7.935712806806471,19.038921127517117
1778,931.2809372166175,15,18.818937809174304,6.092243635892208,16.015641629363696
1779,876.4011866138153,15,21.00570218778256,4.729706741956455,13.060675331513124
1780,1052.2614738277769,15,19.746422637513724,4.088374988419099,12.74248349851234
1781,811.5279046886975,15,17.072574623948153,5.418815032496836,11.261547253296863
1782,1070.5285976406271,15,18.931313118540185,7.672912222786428,23.325475242715534
1783,938.4432393874202,15,20.003991819402863,7.986216432703523,22.488320028598988
1784,991.1604430424841,15,20.096731446574196,7.781471899248011,23.249970313077934
1785,997.8061766617348,15,19.66576918708382,6.917679973017027,20.361456997039078
1786,1068.5353222119609,15,21.095672973429327,6.232570913762621,21.0736981473967
1787,991.0009046501622,15,21.09073820840873,6.362744585529008,19.948102037521483
1788,984.1800754280185,15,19.052555915849023,6.1559680363678435,17.3147182378011
1789,819.995612168207,15,18.008994583778485,6.828197219691953,15.12510197473638
1790,955.5224065835612,15,19.4909920689557,5.675492906781409,15.855124790999175
1791,845.0507002451125,15,20.72748400959324,6.676816019823062,17.54244094438076
1792,1021.2301306164456,15,15.039564733888293,4.486448459828804,10.336007819435306
1793,953.6665762438024,15,21.94397906310396,5.062781226245935,15.892505199261253
1794,1004.068333762506,15,16.280256406304396,7.344012155234518,18.007323103604612
1795,812.5018701807153,15,18.291742899619834,7.614995722973564,16.97619599351373
1796,825.437604813741,15,21.104208143900067,6.156032950241199,16.085905263925753
1797,1014.8970164188047,15,16.575282793309395,4.12654246885173,10.412631535781415
1798,821.625300799602,15,18.337566567302684,7.7078942831670725,17.419773998299462
1799,821.3770183295776,15,15.928075261268255,6.808257032109146,13.360818022031523
1800,803.6325425704663,15,17.76553427771735,5.656111695021443,12.112813320923118
1801,1086.950419489844,15,16.239948183551018,6.393515772797985,16.928768796209862
1802,1021.2525078377021,15,17.5453942413981,5.719099337765464,15.371461665057051
1803,905.9754225506192,15,17.614249517549055,5.861356906928204,14.030397858291908
1804,888.9606743862965,15,21.95219552718833,7.547239462637607,22.09224751335311
1805,904.9109689237548,15,21.963691205126405,4.644336987668446,13.846058587239103
1806,1032.3960593543545,15,15.803503950624286,4.414676541928947,10.804131847111503
1807,998.4111833211243,15,20.08178145529843,4.010914978052063,12.062751703728667
1808,855.5586703602404,15,15.362218357683709,5.256001502448507,10.362164213874005
1809,852.2328006002253,15,15.21134410736032,4.589655065937709,8.924772260765156
1810,829.5186949140192,15,15.73733725971475,4.879941980552445,9.555718508957439
1811,998.0908159104015,15,21.758399599055537,4.044955930661508,13.17656052505416
1812,1029.3117986665209,15,21.586044835262882,4.908781658750813,16.36006406631575
1813,879.5139284975012,15,16.357494741964764,5.330846327729496,11.503948618896926
1814,806.2834883092738,15,16.13170634887598,4.126269985639525,8.050390992930023
1815,824.6515002429283,15,16.68374560561163,6.431616497188591,13.27319308303355
1816,1090.3580104535092,15,18.608828958525994,6.275201395535031,19.098844389975163
1817,888.6334332432261,15,18.98793242424787,4.3881431140397,11.106375903353717
1818,1030.76694435144,15,16.551154013076133,6.380039110073604,16.326886087225958
1819,987.3990706562792,15,20.296359516629614,7.994615674435511,24.032542056805365
1820,914.5818918958688,15,17.166872185818555,7.777875811246163,18.317493058238018
1821,861.7061786586665,15,21.454919278705873,4.010683973470654,11.12233043626279
1822,836.4159254478219,15,19.597058945197112,7.1815132453214385,17.657142299551325
1823,984.50389041166,15,18.05445836012528,5.414421104945944,14.43594402937524
1824,1032.3901341913363,15,20.529384011919916,4.25460548133851,13.526029131891592
1825,993.1712760623392,15,20.725402382326653,5.183932854864832,16.005813363701485
1826,959.0906399747475,15,17.033371239262607,5.286946065251849,12.95556637098847
1827,812.5853670294908,15,17.37800180685259,6.092976957236227,12.905939654575837
1828,1090.546633278315,15,21.551686076100225,6.644335069075419,23.424389363447677
1829,1039.6142574963724,15,16.153187268542904,6.996222448833632,17.62322246781763
1830,887.8466110102894,15,15.29505291874054,4.983612170253067,10.15136449871972
1831,1093.9910988076551,15,18.178387258266845,5.287082280993988,15.77162592195517
1832,980.5644768908967,15,20.6084693017054,5.233526827438941,15.863813859859844
1833,974.726797462174,15,20.40167674417522,5.450947472483506,16.259681121037136
1834,1024.4219538288596,15,21.43671440238983,7.9986252358253545,26.347760499262492
1835,1043.5309364270413,15,18.73240465058328,7.111773211309703,20.852974745676313
1836,996.9435821994508,15,15.700452700965734,7.899961861074788,18.548082140824786
1837,838.42872390986,15,19.120822820352114,6.772444238188228,16.285812208347515
1838,901.4802517983495,15,20.44876930047248,5.625082806589138,15.554052903158693
1839,1078.425092097815,15,15.653296841888785,5.558976734507899,14.076086298074205
