Hour,Plant Capacity (MW),Efficiency (%),Demand (MW),Fuel Consumption (tons),Power Generated (MW)
2323,100,40,92.69456876416793,2.389822261103611,37.07782750566717
2324,100,40,58.88296840708934,2.252638760052828,23.553187362835736
2325,100,40,68.36176473826418,1.9767215601026344,27.344705895305673
2326,100,40,81.11188792121526,1.7151239971815182,32.444755168486104
2327,100,40,80.26675352316266,1.879009292131916,32.106701409265064
2328,100,40,53.90145560025717,1.8010698778418999,21.56058224010287
2329,100,40,92.31293060954741,2.5611334405360657,36.92517224381896
2330,100,40,79.90324667148876,2.7299502666185713,31.961298668595504
2331,100,40,93.49297743535843,2.5805829079491387,37.39719097414337
2332,100,40,93.38177891139343,2.4656012204927373,37.35271156455737
2333,100,40,77.29593451875155,1.9617770307206543,30.918373807500622
2334,100,40,95.5390728655719,2.566478338659767,38.21562914622876
2335,100,40,92.4203899406728,2.4076251899837198,36.968155976269124
2336,100,40,97.90614722808854,1.5703400500314384,39.16245889123542
2337,100,40,92.52491992797032,2.8614181775901235,37.009967971188125
2338,100,40,91.06019255005748,1.619930761652459,36.42407702002299
2339,100,40,73.46802403384558,2.254061856238258,29.387209613538232
2340,100,40,60.60155301889639,2.269603729078597,24.240621207558558
2341,100,40,95.5354366537743,2.7555107831375727,38.214174661509716
2342,100,40,86.12745932230379,2.8696012515635494,34.450983728921514
2343,100,40,64.087393209926,2.909513687264689,25.6349572839704
2344,100,40,67.04978613778212,2.354508200218467,26.819914455112848
2345,100,40,84.30392559286102,2.5185633453174052,33.721570237144405
2346,100,40,73.89086541768354,1.6327797936188446,29.556346167073414
2347,100,40,54.07412809231841,2.2318740162660333,21.629651236927362
2348,100,40,57.072397287282854,2.846785056363427,22.82895891491314
2349,100,40,87.28243417561555,2.1835457265570914,34.912973670246224
2350,100,40,66.42847642409154,1.604390903150146,26.571390569636616
2351,100,40,75.38247142010196,1.8009617136246803,30.152988568040783
2352,100,40,88.33107391267629,2.1442603836532417,35.33242956507051
2353,100,40,87.55877968530262,1.8562924573635786,35.02351187412105
2354,100,40,58.350751344363694,2.088438878012581,23.340300537745478
2355,100,40,54.91969321995177,1.9994428130040887,21.96787728798071
2356,100,40,79.5576146482545,1.978393579223928,31.8230458593018
2357,100,40,87.08164369656197,1.6367469146352531,34.83265747862479
2358,100,40,57.45199609977052,2.8240720366298797,22.980798439908206
2359,100,40,68.59776436636375,2.5390593801981196,27.439105746545497
2360,100,40,93.51389979838203,2.435072862703687,37.40555991935281
2361,100,40,97.21115707801604,2.4097041121431104,38.88446283120642
2362,100,40,72.70348804748421,2.094753337071988,29.081395218993684
2363,100,40,53.975796701541654,2.73497296327725,21.59031868061666
2364,100,40,62.88482281011887,2.895059990891908,25.153929124047547
2365,100,40,61.64849601577665,1.5084258734931617,24.65939840631066
2366,100,40,61.94818602705285,1.6187977152570112,24.77927441082114
2367,100,40,74.6940852689625,2.5124634260494187,29.877634107585
2368,100,40,79.16128258457856,1.8541000840846082,31.664513033831426
2369,100,40,56.125479433996766,2.867557498154823,22.450191773598704
2370,100,40,94.46780032641672,2.501119597674382,37.787120130566684
2371,100,40,80.99869116405574,2.0524368827380695,32.3994764656223
2372,100,40,79.86258651340027,2.122923604169145,31.945034605360107
2373,100,40,99.3639499192142,2.536323757869837,39.745579967685686
2374,100,40,81.40719887465627,1.711446153903215,32.56287954986251
2375,100,40,96.44795746505925,2.825117820369914,38.579182986023696
2376,100,40,64.31284861798959,1.5071575476452668,25.725139447195833
2377,100,40,62.006474517324875,2.968420429955799,24.802589806929948
2378,100,40,75.82593434122265,1.7514682205446412,30.330373736489058
2379,100,40,75.4304473818333,2.6131670379208236,30.17217895273332
2380,100,40,61.32418247419484,1.5598870605647408,24.529672989677938
2381,100,40,84.98278284499739,2.147143348564639,33.993113137998954
2382,100,40,51.481690961834666,2.445470523471206,20.592676384733867
2383,100,40,84.53152362747264,1.605341186389626,33.81260945098906
2384,100,40,72.85889430616501,2.164940293349886,29.143557722466007
2385,100,40,84.45037554225395,1.9547046046653338,33.78015021690158
2386,100,40,73.85403153207595,2.247365417950789,29.541612612830377
2387,100,40,98.86668914423475,2.256864803953722,39.5466756576939
2388,100,40,66.73424755515589,2.677847408763463,26.693699022062354
2389,100,40,99.12864685011941,1.6852567926673465,39.651458740047765
2390,100,40,53.248697123948766,1.6240794015711997,21.299478849579504
2391,100,40,84.18803873787783,2.102835349858186,33.675215495151136
2392,100,40,72.7109603392456,2.831279879064799,29.08438413569824
2393,100,40,91.10688127648501,2.7829042795081396,36.442752510594005
2394,100,40,89.4808034858499,2.3399893639221134,35.792321394339965
2395,100,40,90.01050914379687,2.8331607284566607,36.004203657518744
2396,100,40,54.73692996512599,2.7080153963230678,21.894771986050397
2397,100,40,91.11828499306473,1.916909190139574,36.44731399722589
2398,100,40,60.70200787218805,1.755159420668745,24.28080314887522
2399,100,40,51.28401319295174,1.9517347514650587,20.513605277180694
2400,100,40,60.88693598422057,1.8406768176582216,24.354774393688228
2401,100,40,73.96425523499164,2.4340781889880456,29.585702093996655
2402,100,40,87.1055679955716,2.377348669161975,34.84222719822864
2403,100,40,60.931624041642685,2.3976560751791727,24.372649616657075
2404,100,40,55.65037740451357,1.7839553047371732,22.26015096180543
2405,100,40,82.29836275119712,2.687794087914658,32.91934510047885
2406,100,40,99.19490181800089,2.150439125313947,39.67796072720036
2407,100,40,80.0435151042809,2.2086778805497995,32.01740604171236
2408,100,40,84.5528682061711,2.9954427693168597,33.82114728246844
2409,100,40,78.058372187321,1.9234076789441223,31.2233488749284
2410,100,40,89.1174222114252,2.091207006161566,35.64696888457008
2411,100,40,98.79022101047224,2.514694811856131,39.51608840418889
2412,100,40,77.20646147020923,2.820619530285362,30.88258458808369
2413,100,40,70.8395255871363,1.6901715100260466,28.33581023485452
2414,100,40,93.01715305800633,2.602568709640746,37.20686122320253
2415,100,40,98.4864171879995,2.8774207889933257,39.3945668751998
2416,100,40,56.459082043478396,2.1343869201403036,22.583632817391358
2417,100,40,78.9085482736939,1.9300903844002764,31.563419309477556
2418,100,40,89.62299962729986,2.516605720162406,35.849199850919945
2419,100,40,76.66697025781954,1.8691104768574371,30.666788103127818
2420,100,40,70.45984840964744,2.076434619820929,28.183939363858972
2421,100,40,82.76149105677104,2.8453700611347044,33.10459642270841
2422,100,40,63.506404725667416,2.385498828887066,25.402561890266966
2423,100,40,67.45668714691847,1.6424658998997663,26.98267485876739
2424,100,40,99.61383294406724,1.9945462971695564,39.8455331776269
2425,100,40,81.82326671872477,2.440897747676064,32.7293066874899
2426,100,40,93.64636491555373,2.2222464557320167,37.45854596622149
2427,100,40,90.38842565185718,2.490508975127386,36.15537026074287
2428,100,40,82.61362771970121,2.642162126520511,33.04545108788049
2429,100,40,92.03645412293866,2.220922680307062,36.814581649175466
2430,100,40,64.35792477167855,2.9804275294529075,25.743169908671423
2431,100,40,81.85582244061492,2.8720108135108506,32.742328976245965
2432,100,40,79.53017447619905,1.5898611091029844,31.812069790479622
2433,100,40,81.12098003966724,1.8996467066253275,32.4483920158669
2434,100,40,58.43159635733876,1.950815268464676,23.372638542935505
2435,100,40,63.86215199990342,1.7764355350050158,25.544860799961366
2436,100,40,64.33291593962696,1.9680247545757203,25.733166375850782
2437,100,40,80.09730812863816,2.1372309494031905,32.03892325145526
2438,100,40,98.6273440219893,1.5773264684886867,39.45093760879572
2439,100,40,97.70337755910741,1.6909503541986217,39.081351023642966
2440,100,40,61.35947764948483,1.6443688181902256,24.543791059793932
2441,100,40,65.24226215333863,1.5694754087199758,26.09690486133545
2442,100,40,51.80309461395836,2.222245530452428,20.721237845583342
2443,100,40,69.94077949296971,2.0007046248392175,27.976311797187883
2444,100,40,91.73370608401818,2.903170844474567,36.69348243360727
2445,100,40,95.787586949307,1.6541408031626066,38.3150347797228
2446,100,40,61.82482397839718,2.8890530036035083,24.72992959135887
2447,100,40,63.28972367444196,1.6298184260991888,25.31588946977678
2448,100,40,61.04249082543768,2.4288260199066527,24.41699633017507
2449,100,40,67.50517837872894,1.8715955060644804,27.00207135149158
2450,100,40,90.23796992952722,2.7402084697408124,36.095187971810894
2451,100,40,82.342873494223,1.5922122405599548,32.9371493976892
2452,100,40,89.297045893185,2.928762233654438,35.718818357274
2453,100,40,79.15155531676531,1.5708858004993502,31.660622126706123
2454,100,40,62.88665390295734,1.8616699024520007,25.154661561182937
2455,100,40,61.399709010627205,2.196277089101085,24.55988360425088
2456,100,40,50.45003529318749,2.6340868298493234,20.180014117274997
2457,100,40,89.04910684370363,2.9266690763150534,35.61964273748145
2458,100,40,92.3560613082359,2.142063646941564,36.942424523294356
2459,100,40,88.41412998142081,2.635965140726809,35.36565199256833
2460,100,40,53.720102886424534,2.590743831667858,21.488041154569814
2461,100,40,88.1110813584933,2.3567533429363596,35.244432543397316
2462,100,40,52.28837265751346,2.5363787641512294,20.915349063005383
2463,100,40,55.279653285319554,1.5571000245992668,22.11186131412782
2464,100,40,72.02376864663336,2.1623661013462705,28.809507458653343
2465,100,40,73.807350446242,2.6787910410900455,29.522940178496796
2466,100,40,90.80593183093481,2.2113317175040965,36.32237273237392
2467,100,40,83.97634460204553,2.8102568763404228,33.590537840818214
2468,100,40,57.66600893156081,2.750456814847065,23.066403572624324
2469,100,40,61.30733916144007,2.7951690452585485,24.522935664576025
2470,100,40,64.28375941293433,1.6949950284422992,25.71350376517373
2471,100,40,56.183631872742914,1.8662116868491059,22.473452749097163
2472,100,40,64.38224431796154,1.5443959098181956,25.752897727184614
2473,100,40,86.42990777698665,2.974201090294583,34.571963110794655
2474,100,40,62.07007350536415,1.854207209125143,24.82802940214566
2475,100,40,91.76798235301932,2.0506400017233632,36.70719294120773
2476,100,40,73.47584975626039,1.9123896708426542,29.390339902504156
2477,100,40,66.14678806221944,1.559690434268126,26.458715224887776
2478,100,40,70.62090522744366,1.8918870144151627,28.248362090977462
2479,100,40,85.47483702967457,1.6472934993115609,34.18993481186983
2480,100,40,75.83963516229952,2.091424629576877,30.335854064919804
2481,100,40,50.3639331987529,2.9502361775051633,20.145573279501164
2482,100,40,96.11619232925375,2.5473935580957265,38.4464769317015
2483,100,40,53.29980015009259,2.5603511847118217,21.319920060037035
2484,100,40,96.93106744071929,2.1797638999368827,38.77242697628772
2485,100,40,51.40764118100273,2.7169560160341715,20.56305647240109
2486,100,40,88.54896674787241,2.862426250376338,35.419586699148965
2487,100,40,76.73373540916441,2.942325009125731,30.69349416366576
2488,100,40,75.2863090302053,1.648485334119628,30.11452361208212
2489,100,40,53.638925127200224,2.8194660129697167,21.455570050880088
2490,100,40,61.937250516895816,1.8376243253637912,24.774900206758325
2491,100,40,88.87736585325959,2.0959003529862508,35.550946341303835
2492,100,40,94.56299149612471,2.0182157920680392,37.82519659844988
2493,100,40,76.45593405264898,2.5126950601301923,30.582373621059595
2494,100,40,67.66716981812976,2.3968868103506873,27.066867927251906
2495,100,40,52.99716040321054,1.663657312152054,21.198864161284217
2496,100,40,84.10892630331702,2.674233944271775,33.64357052132681
2497,100,40,63.92233053431413,2.1594681027022444,25.568932213725653
2498,100,40,52.75068574960734,1.50333276499447,21.100274299842937
2499,100,40,83.2925864549311,2.121754900291247,33.317034581972436
2500,100,40,74.28598967668792,2.2744973636207866,29.714395870675165
2501,100,40,50.598107485086196,1.6033120278123438,20.239242994034477
2502,100,40,55.54620195531736,1.7267028891243024,22.218480782126942
2503,100,40,84.9600964622972,2.9903582572362915,33.98403858491888
2504,100,40,53.183566653289425,2.806793103033728,21.27342666131577
2505,100,40,93.29815324214951,1.6999911290199718,37.3192612968598
2506,100,40,65.56631387099664,2.3704640995443844,26.226525548398655
2507,100,40,54.43332352182123,2.068864945826015,21.773329408728493
2508,100,40,87.98786890840327,2.3156106130498797,35.1951475633613
2509,100,40,76.22136172265118,2.205802790351081,30.488544689060472
2510,100,40,65.33200161896488,1.572223387538527,26.132800647585952
2511,100,40,70.3049170834634,1.9731304664861746,28.121966833385358
2512,100,40,51.070619780241294,1.6882808730421899,20.42824791209652
2513,100,40,83.13492687697145,2.2334521384361214,33.25397075078858
2514,100,40,68.28868444817223,2.860975079969315,27.315473779268892
2515,100,40,85.70187848640649,2.993299158854316,34.2807513945626
2516,100,40,81.40855729762737,2.916379602723707,32.56342291905095
2517,100,40,82.5627092954869,2.9785456874622147,33.025083718194765
2518,100,40,89.64463555022162,1.5228694736705328,35.85785422008865
2519,100,40,81.55790391881256,2.594170467666042,32.623161567525024
2520,100,40,70.93629646209462,1.9094232152648045,28.374518584837848
2521,100,40,69.49637808673178,2.7984269674037057,27.798551234692713
2522,100,40,55.97910533824279,2.7206002359360637,22.391642135297115
2523,100,40,88.97217065781209,2.1355118638244313,35.58886826312484
2524,100,40,88.05542208773109,2.209891012654736,35.22216883509243
2525,100,40,62.31491835427617,1.8976375034888084,24.925967341710468
2526,100,40,93.13409563490723,1.9332060543304528,37.25363825396289
2527,100,40,79.45016288953141,2.9717616350407265,31.780065155812565
2528,100,40,73.93434211972837,2.8332793330052617,29.573736847891347
2529,100,40,50.8748150812748,1.7878034581724622,20.349926032509916
2530,100,40,69.13705929321581,1.9132870167973994,27.654823717286323
2531,100,40,82.03353841178316,1.66297198959339,32.813415364713265
2532,100,40,54.487391884419175,2.9833061744695373,21.79495675376767
2533,100,40,72.97836544437742,2.8608147757958218,29.191346177750965
2534,100,40,99.6717975680798,2.328146980481096,39.86871902723192
2535,100,40,85.82693186045339,2.5393396559206884,34.33077274418135
2536,100,40,77.34354437508023,2.6219204093859814,30.937417750032093
2537,100,40,76.65164424695384,1.8057168411903375,30.660657698781534
2538,100,40,52.18825411290972,2.901999505996736,20.875301645163887
2539,100,40,97.86572187039681,2.290114070582425,39.146288748158725
2540,100,40,96.40888301425215,1.6386773062506403,38.56355320570086
2541,100,40,84.12023553377233,2.0956239117505038,33.64809421350893
2542,100,40,54.9505824840775,2.4024698342648505,21.980232993631002
2543,100,40,60.39169483747191,2.0292347872000547,24.156677934988764
2544,100,40,59.195476793779264,2.5488066416277464,23.678190717511708
2545,100,40,75.97892425506095,2.8230749706119322,30.391569702024377
2546,100,40,60.39019372509928,2.6578381865731977,24.156077490039713
2547,100,40,84.79002807720991,2.463987030145956,33.91601123088397
2548,100,40,77.26149429846944,2.2682362221174976,30.90459771938778
2549,100,40,50.88290885213277,1.88169522868187,20.353163540853107
2550,100,40,87.20286185178259,2.18241924749615,34.88114474071303
2551,100,40,59.44143683269743,1.9394293607072657,23.77657473307897
2552,100,40,91.24425598403384,2.9010350716345874,36.49770239361354
2553,100,40,67.75227185614895,2.8609667354799915,27.10090874245958
2554,100,40,66.93098399908182,1.7337395749553695,26.77239359963273
2555,100,40,50.590866788910525,2.7339303317913295,20.23634671556421
2556,100,40,99.38644914615085,2.5543720451336105,39.754579658460344
2557,100,40,80.6002169585932,2.962817580840907,32.24008678343728
2558,100,40,71.13650830929953,2.1949598529002676,28.454603323719812
2559,100,40,54.83107022306695,2.583261557121575,21.93242808922678
2560,100,40,84.95740320755084,2.2768258801925647,33.98296128302034
2561,100,40,64.13652349959695,1.6041007450385336,25.654609399838776
2562,100,40,99.41404091877645,1.5701471246051515,39.76561636751058
2563,100,40,97.52736795746615,1.6831671643196788,39.010947182986456
2564,100,40,86.76483394013943,1.9442865957786253,34.70593357605577
2565,100,40,98.55359651414845,1.888669658717813,39.42143860565938
2566,100,40,55.28169312268814,2.5924900030588502,22.112677249075254
2567,100,40,63.995768026827264,2.5738841023831864,25.598307210730905
2568,100,40,62.66216443955895,2.957091869774058,25.06486577582358
2569,100,40,53.600632922965126,1.9655862381635942,21.44025316918605
2570,100,40,98.61132989857279,2.9076781256708895,39.44453195942911
2571,100,40,52.998704332344694,2.4192759052316024,21.199481732937876
2572,100,40,92.83444519971648,2.2429630664851805,37.133778079886596
2573,100,40,88.40807122884196,2.5017620667198237,35.36322849153679
2574,100,40,68.79335437357298,2.55413317737838,27.517341749429193
2575,100,40,50.94036813148995,1.757893543288862,20.376147252595977
2576,100,40,50.30479524909347,2.6275732553028863,20.121918099637387
2577,100,40,60.19969203469616,2.587759146700465,24.079876813878464
2578,100,40,74.69382900168965,2.996298425923168,29.87753160067586
2579,100,40,72.89549890925757,2.8679216710087134,29.15819956370303
2580,100,40,79.26462882824637,2.5269903475264375,31.70585153129855
2581,100,40,88.59796548303811,2.5685455696449795,35.43918619321524
2582,100,40,68.86773074301028,2.9189784507518777,27.547092297204113
2583,100,40,58.01818477546587,2.9507674094762626,23.207273910186345
2584,100,40,90.0024458414212,2.740447795822691,36.00097833656848
2585,100,40,66.63453406656055,2.6510903182607413,26.65381362662422
2586,100,40,64.34409488966753,1.6670487350473366,25.737637955867015
2587,100,40,88.21560192146177,2.745483287220954,35.28624076858471
2588,100,40,96.70697190415723,1.8797935176836857,38.68278876166289
2589,100,40,95.74806410053785,2.345676444028819,38.29922564021514
2590,100,40,56.87212129285893,2.1080587056567532,22.74884851714357
2591,100,40,75.15790767346498,2.0184109509558614,30.06316306938599
2592,100,40,54.64351418640867,1.96537500220059,21.857405674563466
2593,100,40,98.04879794531999,2.7831406209862344,39.219519178127996
2594,100,40,60.76139429384197,2.6537041810077664,24.304557717536785
2595,100,40,59.87147873828874,2.285173128613052,23.948591495315497
2596,100,40,94.44428365032397,2.496720740796685,37.77771346012959
2597,100,40,98.39252775609825,2.9767919255160136,39.3570111024393
2598,100,40,84.88161296476284,2.0963027036669146,33.95264518590514
2599,100,40,56.050251684961246,2.3266509090143623,22.4201006739845
2600,100,40,74.2927805270337,2.300285568861728,29.71711221081348
2601,100,40,90.83025470308019,2.9039585627276026,36.33210188123207
2602,100,40,78.62385918541226,2.0273436264162887,31.449543674164904
2603,100,40,56.62974273641673,2.9793821253266177,22.651897094566692
2604,100,40,58.59438747516139,1.9570464203597773,23.437754990064555
2605,100,40,93.20708379174025,1.6633605529860482,37.282833516696094
2606,100,40,76.35145818437417,1.7870603178630842,30.540583273749668
2607,100,40,85.29183868833562,2.139332012796327,34.116735475334245
2608,100,40,68.65312631165324,2.474633924749871,27.461250524661295
2609,100,40,76.62427914594207,2.2752378300360294,30.649711658376827
2610,100,40,98.85515701938459,2.0644172648616665,39.54206280775384
2611,100,40,66.4851518484069,2.3430498985601638,26.59406073936276
2612,100,40,83.73942637541373,2.7582094144720024,33.49577055016549
2613,100,40,58.62527785976149,2.75839654145772,23.450111143904596
2614,100,40,56.08699426301666,2.5893418322733464,22.434797705206666
2615,100,40,89.18200556295149,2.9286726873650135,35.67280222518059
2616,100,40,92.20541049935828,2.385307001156757,36.88216419974331
2617,100,40,83.41558476747078,1.5114864564811334,33.36623390698831
2618,100,40,57.90979187722375,1.9363944492182366,23.1639167508895
2619,100,40,62.029398282126934,1.992334056735151,24.811759312850775
2620,100,40,95.55878540475558,2.3209891159550518,38.22351416190224
2621,100,40,64.43520243998782,2.857334207081223,25.774080975995126
2622,100,40,90.94302580985587,2.757172445314641,36.37721032394235
2623,100,40,64.29686444552009,1.8482594779624617,25.718745778208035
2624,100,40,96.97312846617173,2.279085353916104,38.78925138646869
2625,100,40,95.72264564185015,2.4887229531434425,38.289058256740056
2626,100,40,52.1631586814394,2.981267310946721,20.865263472575762
2627,100,40,88.52069934337044,1.546954229040462,35.408279737348174
2628,100,40,58.47308801172035,2.1958159751554795,23.38923520468814
2629,100,40,60.76358129531907,2.98216298101158,24.305432518127628
2630,100,40,72.99226061657379,2.9658086955421425,29.196904246629515
2631,100,40,78.8159074874725,1.9960897763964438,31.526362994989
2632,100,40,66.2899859485246,1.5000251043869022,26.51599437940984
2633,100,40,78.76916827771046,2.380101877428501,31.507667311084187
2634,100,40,58.53291856705683,2.800408276189336,23.413167426822735
2635,100,40,51.11688271905185,1.9864458362668338,20.44675308762074
2636,100,40,78.56121941808816,2.901404947250655,31.424487767235263
2637,100,40,75.87076299811594,1.9990536556668945,30.348305199246376
2638,100,40,84.48269820379625,2.4153019799588535,33.7930792815185
2639,100,40,82.49110309839122,2.5830691097724525,32.996441239356486
2640,100,40,94.87431901169776,2.0181236467430423,37.949727604679104
2641,100,40,72.9734310080773,2.02830961802892,29.18937240323092
2642,100,40,50.4184737346471,2.204992244525661,20.16738949385884
2643,100,40,81.5326340798427,2.7528351421568624,32.61305363193708
2644,100,40,83.75662148016092,1.6512761513433427,33.50264859206437
2645,100,40,76.07474946979849,2.447219078098187,30.429899787919396
2646,100,40,84.46524351206078,2.51602189396389,33.78609740482431
2647,100,40,66.17919066180764,2.336809139983705,26.471676264723058
2648,100,40,57.44041515955396,2.903757581063434,22.976166063821584
2649,100,40,83.22768319782033,2.40298607540182,33.29107327912813
2650,100,40,62.259321460776434,2.451865126615556,24.90372858431057
2651,100,40,72.81579546421024,2.39964004187226,29.1263181856841
2652,100,40,74.58113653058243,2.5830281623922504,29.832454612232972
2653,100,40,73.85997752341942,1.7031141234808418,29.543991009367765
2654,100,40,79.92245718399779,2.8414144852864602,31.968982873599117
2655,100,40,51.47268544629294,1.5637384843785798,20.589074178517176
2656,100,40,99.4841247465044,2.4611159400809735,39.793649898601764
2657,100,40,85.81552369692857,2.423221398304662,34.326209478771425
2658,100,40,71.26938908993813,1.8121816911399802,28.50775563597525
2659,100,40,59.56650151451221,1.5610664605262048,23.826600605804884
2660,100,40,54.00886612216782,1.7082530955721635,21.603546448867128
2661,100,40,83.60952103130609,1.9075080824268325,33.443808412522436
2662,100,40,65.84778074792791,2.823158535838566,26.339112299171163
2663,100,40,61.4739229124934,2.7836016062699853,24.589569164997357
2664,100,40,68.99771935561667,1.5957833613990775,27.599087742246667
2665,100,40,79.6461543903855,1.9339020120460273,31.858461756154203
2666,100,40,83.58526083420006,2.8339743648735807,33.434104333680025
2667,100,40,82.25850346772651,1.8549885426669304,32.90340138709061
2668,100,40,93.16327917459867,2.99394795573133,37.26531166983947
2669,100,40,60.93787155350576,1.8852602936809597,24.375148621402303
2670,100,40,81.83730815985678,2.6086698850064995,32.734923263942704
2671,100,40,55.05571880930471,2.12558876035709,22.022287523721886
2672,100,40,77.39673449495889,1.704366828066787,30.958693797983557
2673,100,40,79.19792012448356,1.8827319199932058,31.67916804979342
2674,100,40,60.81186494670868,2.512677113432177,24.324745978683474
2675,100,40,69.58465649956185,2.0055846030546753,27.83386259982474
2676,100,40,91.35964447919012,2.4061923309007174,36.543857791676054
2677,100,40,57.42045268764817,1.8082965641534394,22.96818107505927
2678,100,40,71.72530988079201,2.1728714582742015,28.690123952316803
2679,100,40,96.6366535605726,2.268368670426338,38.65466142422904
2680,100,40,75.20544638498005,2.1191768449714865,30.08217855399202
2681,100,40,86.25668559166435,1.7968770470258908,34.50267423666574
2682,100,40,91.34330197777754,2.1923302869101065,36.53732079111102
2683,100,40,60.188718742274624,2.5393508408085457,24.07548749690985
2684,100,40,60.91086177664662,2.9473584942387916,24.36434471065865
2685,100,40,87.92957280491918,2.684282430716924,35.17182912196767
2686,100,40,87.66533690882005,1.7422057222785696,35.06613476352803
2687,100,40,53.00916603198095,1.90905277470531,21.203666412792384
2688,100,40,66.12491203474822,1.618235843180025,26.449964813899285
2689,100,40,69.9266245954219,1.7034742863901169,27.970649838168757
2690,100,40,91.45202017355768,1.8760244473026713,36.58080806942307
2691,100,40,71.09311277148687,1.79929104944733,28.43724510859475
2692,100,40,96.2964445201622,1.820473876149955,38.518577808064876
2693,100,40,99.830388857032,1.846155339658932,39.9321555428128
2694,100,40,89.03630828471748,1.951018043675417,35.61452331388699
2695,100,40,83.31933447836286,1.688379102940138,33.327733791345146
2696,100,40,69.59485829935613,1.9167524757274426,27.837943319742454
2697,100,40,53.351972302601666,2.532617740923085,21.34078892104067
2698,100,40,78.65693781980653,1.8546014997381868,31.46277512792261
2699,100,40,68.08524527719955,1.757757641479031,27.23409811087982
2700,100,40,67.54490379161717,1.6015434932766912,27.01796151664687
2701,100,40,84.38546263547178,2.2499572292955574,33.75418505418872
2702,100,40,73.18196792983179,2.7629740918084145,29.272787171932713
2703,100,40,87.60469223857251,1.5885249663956127,35.041876895429006
2704,100,40,69.90866113426895,2.313489040857224,27.963464453707584
2705,100,40,57.543169274328136,2.475928373133747,23.017267709731254
2706,100,40,73.06737630951233,2.388692485168266,29.22695052380493
2707,100,40,97.55062571626817,2.8164348053487767,39.02025028650727
2708,100,40,90.07623145582792,2.799593370312845,36.03049258233117
2709,100,40,60.287462753668336,1.5859613887926889,24.114985101467337
2710,100,40,69.56502508224713,2.0414159538355303,27.826010032898854
2711,100,40,96.38960476102689,2.506244745746629,38.555841904410755
2712,100,40,56.18495293632832,2.9286669832387964,22.473981174531332
2713,100,40,62.6975120932468,2.7070271946795783,25.07900483729872
2714,100,40,63.11113229359482,1.764883965800729,25.244452917437926
2715,100,40,78.54664378309917,1.918813256620949,31.418657513239665
2716,100,40,70.53666598556615,2.645390795435608,28.21466639422646
2717,100,40,53.993533699814996,2.2072122709090136,21.597413479926
2718,100,40,81.45907272885428,2.3209536630332313,32.58362909154171
2719,100,40,54.95389322600751,2.413469730263561,21.981557290403003
2720,100,40,80.3207465989539,1.6549372765886092,32.128298639581566
2721,100,40,75.35041901130128,2.7839430501498814,30.140167604520514
2722,100,40,74.68343303626563,2.794701659065091,29.87337321450625
2723,100,40,53.37481226496149,2.202359166192551,21.349924905984597
2724,100,40,81.9610223441768,2.4402678277509944,32.78440893767072
2725,100,40,71.56601292946654,2.4898561800382355,28.626405171786615
2726,100,40,70.55530611428432,1.7845838770948261,28.22212244571373
2727,100,40,79.82256982092684,1.668877242699419,31.92902792837074
2728,100,40,80.31240299732737,1.5310094196056254,32.12496119893095
2729,100,40,50.751664788099426,2.869322740166402,20.30066591523977
2730,100,40,56.261295060160336,2.0185699334170373,22.504518024064133
2731,100,40,61.82591104223603,1.6287464025165046,24.73036441689441
2732,100,40,83.89886666729896,2.198699967746957,33.55954666691959
2733,100,40,78.83705635148037,1.6134376700192627,31.53482254059215
2734,100,40,87.8814566192377,1.6278761292104325,35.15258264769508
2735,100,40,87.03039027719285,2.2333280185567874,34.81215611087714
2736,100,40,92.65914346030753,2.2632549895749525,37.06365738412301
2737,100,40,68.84074306362069,2.370214627991866,27.536297225448276
2738,100,40,67.25319330916514,2.4844672200129025,26.901277323666054
2739,100,40,91.55077015267315,2.502401055268679,36.62030806106926
2740,100,40,61.88007669335923,2.1494950313272763,24.752030677343694
2741,100,40,73.05861868368035,2.465299587806064,29.22344747347214
2742,100,40,59.71628260111248,1.9571096343217738,23.886513040444992
2743,100,40,95.69203710696068,2.161962286732707,38.276814842784276
2744,100,40,70.39015065483127,2.0899905727984205,28.15606026193251
2745,100,40,60.624344911541414,1.9936650018279547,24.249737964616568
2746,100,40,84.6006695284456,1.8578562384164492,33.84026781137824
2747,100,40,62.23223391052393,1.6176885008113098,24.892893564209572
2748,100,40,97.17518015851117,2.2588657166785437,38.870072063404464
2749,100,40,68.38085074047058,2.305932279308842,27.35234029618823
2750,100,40,83.23203560509185,2.0042325661530853,33.29281424203674
2751,100,40,67.26224655787067,2.9637657945531686,26.904898623148267
2752,100,40,90.36227914967368,2.3354418154596877,36.14491165986947
2753,100,40,94.84613705113878,2.833515778372857,37.93845482045551
2754,100,40,89.3959179707393,2.35512796428243,35.75836718829572
2755,100,40,92.424950936376,1.7848737794574916,36.9699803745504
2756,100,40,55.0940413968818,2.96193380940288,22.03761655875272
2757,100,40,96.20323385165332,2.8280025156735715,38.481293540661326
2758,100,40,81.21503644376402,2.2069105176565094,32.48601457750561
2759,100,40,93.46087660830997,1.8645868377109716,37.38435064332399
2760,100,40,84.22183820927077,1.8340044243972764,33.68873528370831
2761,100,40,60.09238342718552,2.7090306407493845,24.036953370874205
2762,100,40,80.47775508228382,1.6036779171768891,32.19110203291353
2763,100,40,54.54731198615705,2.457090572120323,21.818924794462816
